date,state,demo_age_5_17,bio_age_5_17,age_5_17,gap_5_17
21-12-2025,Puducherry,23,0.0,0.0,23.0
21-12-2025,Punjab,169,0.0,0.0,169.0
21-12-2025,Rajasthan,1342,0.0,8.0,1334.0
21-12-2025,Sikkim,0,0.0,0.0,0.0
21-12-2025,Tamil Nadu,1358,0.0,1.0,1357.0
21-12-2025,Telangana,2170,0.0,2.0,2168.0
21-12-2025,Tripura,42,0.0,0.0,42.0
21-12-2025,Uttar Pradesh,4615,0.0,24.0,4591.0
21-12-2025,Uttarakhand,270,0.0,1.0,269.0
21-12-2025,WEST BENGAL,0,0.0,0.0,0.0
21-12-2025,WESTBENGAL,0,0.0,0.0,0.0
21-12-2025,West Bangal,2,0.0,0.0,2.0
21-12-2025,West Bengal,1958,0.0,11.0,1947.0
21-12-2025,Westbengal,0,0.0,0.0,0.0
22-10-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
22-10-2025,Andhra Pradesh,90,6.0,0.0,90.0
22-10-2025,Arunachal Pradesh,5,1.0,0.0,5.0
22-10-2025,Assam,46,21.0,0.0,46.0
22-10-2025,Bihar,206,49.0,6.0,200.0
22-10-2025,Chandigarh,3,0.0,0.0,3.0
22-10-2025,Chhattisgarh,54,5.0,0.0,54.0
22-10-2025,Dadra and Nagar Haveli,0,1.0,0.0,0.0
22-10-2025,Dadra and Nagar Haveli and Daman and Diu,0,0.0,0.0,0.0
22-10-2025,Delhi,46,8.0,0.0,46.0
22-10-2025,Goa,1,0.0,0.0,1.0
22-10-2025,Gujarat,53,0.0,0.0,53.0
22-10-2025,Haryana,57,9.0,0.0,57.0
22-10-2025,Himachal Pradesh,8,2.0,0.0,8.0
22-10-2025,Jammu and Kashmir,31,14.0,0.0,31.0
22-10-2025,Jharkhand,62,1.0,0.0,62.0
22-10-2025,Karnataka,75,3.0,0.0,75.0
22-10-2025,Kerala,73,7.0,0.0,73.0
22-10-2025,Ladakh,1,0.0,0.0,1.0
22-10-2025,Madhya Pradesh,92,6.0,1.0,91.0
22-10-2025,Maharashtra,85,30.0,0.0,85.0
22-10-2025,Manipur,13,9.0,0.0,13.0
22-10-2025,Meghalaya,3,0.0,0.0,3.0
22-10-2025,Mizoram,4,2.0,0.0,4.0
22-10-2025,Nagaland,4,3.0,1.0,3.0
22-10-2025,Odisha,35,2.0,0.0,35.0
22-10-2025,Orissa,0,0.0,0.0,0.0
22-10-2025,Pondicherry,3,0.0,0.0,3.0
22-10-2025,Puducherry,0,0.0,0.0,0.0
22-10-2025,Punjab,35,2.0,0.0,35.0
22-10-2025,Rajasthan,59,14.0,0.0,59.0
22-10-2025,Sikkim,0,0.0,0.0,0.0
22-10-2025,Tamil Nadu,140,11.0,0.0,140.0
22-10-2025,Telangana,61,8.0,0.0,61.0
22-10-2025,Tripura,5,0.0,0.0,5.0
22-10-2025,Uttar Pradesh,233,54.0,7.0,226.0
22-10-2025,Uttarakhand,7,0.0,0.0,7.0
22-10-2025,West Bengal,129,24.0,1.0,128.0
22-12-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
22-12-2025,Andaman and Nicobar Islands,8,0.0,0.0,8.0
22-12-2025,Andhra Pradesh,1517,0.0,3.0,1514.0
22-12-2025,Arunachal Pradesh,34,0.0,0.0,34.0
22-12-2025,Assam,482,0.0,10.0,472.0
22-12-2025,Bihar,2039,1.0,127.0,1912.0
22-12-2025,Chandigarh,18,0.0,0.0,18.0
22-12-2025,Chhattisgarh,659,6.0,12.0,647.0
22-12-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
22-12-2025,Dadra and Nagar Haveli,4,0.0,0.0,4.0
22-12-2025,Dadra and Nagar Haveli and Daman and Diu,3,0.0,0.0,3.0
22-12-2025,Daman & Diu,0,0.0,0.0,0.0
22-12-2025,Daman and Diu,2,0.0,0.0,2.0
22-12-2025,Delhi,294,0.0,4.0,290.0
22-12-2025,Goa,7,0.0,0.0,7.0
22-12-2025,Gujarat,883,4.0,8.0,875.0
22-12-2025,Haryana,345,0.0,3.0,342.0
22-12-2025,Himachal Pradesh,71,0.0,0.0,71.0
22-12-2025,Jammu & Kashmir,0,0.0,0.0,0.0
22-12-2025,Jammu and Kashmir,180,0.0,4.0,176.0
22-12-2025,Jharkhand,538,1.0,27.0,511.0
22-12-2025,Karnataka,1053,0.0,10.0,1043.0
22-12-2025,Kerala,277,0.0,4.0,273.0
22-12-2025,Ladakh,9,0.0,0.0,9.0
22-12-2025,Lakshadweep,0,0.0,0.0,0.0
22-12-2025,Madhya Pradesh,963,0.0,32.0,931.0
22-12-2025,Maharashtra,1372,2.0,22.0,1350.0
22-12-2025,Manipur,254,0.0,1.0,253.0
22-12-2025,Meghalaya,6,0.0,0.0,6.0
22-12-2025,Mizoram,17,0.0,0.0,17.0
22-12-2025,Nagaland,14,0.0,0.0,14.0
22-12-2025,Nagpur,0,0.0,0.0,0.0
22-12-2025,Odisha,646,0.0,9.0,637.0
22-12-2025,Orissa,10,0.0,0.0,10.0
22-12-2025,Pondicherry,5,0.0,0.0,5.0
22-12-2025,Puducherry,14,0.0,0.0,14.0
22-12-2025,Punjab,140,0.0,1.0,139.0
22-12-2025,Rajasthan,1316,3.0,37.0,1279.0
22-12-2025,Sikkim,4,0.0,0.0,4.0
22-12-2025,Tamil Nadu,834,3.0,12.0,822.0
22-12-2025,Telangana,1213,0.0,3.0,1210.0
22-12-2025,Tripura,87,1.0,1.0,86.0
22-12-2025,Uttar Pradesh,4467,11.0,143.0,4324.0
22-12-2025,Uttarakhand,175,2.0,3.0,172.0
22-12-2025,Uttaranchal,0,0.0,0.0,0.0
22-12-2025,WEST BENGAL,0,0.0,0.0,0.0
22-12-2025,WESTBENGAL,0,0.0,0.0,0.0
22-12-2025,West  Bengal,0,0.0,0.0,0.0
22-12-2025,West Bengal,1965,0.0,24.0,1941.0
22-12-2025,Westbengal,0,0.0,0.0,0.0
23-10-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
23-10-2025,Andaman and Nicobar Islands,0,1.0,0.0,0.0
23-10-2025,Andhra Pradesh,176,29.0,0.0,176.0
23-10-2025,Arunachal Pradesh,5,4.0,0.0,5.0
23-10-2025,Assam,43,39.0,1.0,42.0
23-10-2025,Bihar,291,328.0,2.0,289.0
23-10-2025,Chandigarh,2,1.0,0.0,2.0
23-10-2025,Chhattisgarh,67,115.0,0.0,67.0
23-10-2025,Dadra and Nagar Haveli,1,2.0,0.0,1.0
23-10-2025,Dadra and Nagar Haveli and Daman and Diu,0,0.0,0.0,0.0
23-10-2025,Delhi,59,46.0,0.0,59.0
23-10-2025,Goa,3,4.0,0.0,3.0
23-10-2025,Gujarat,137,4.0,5.0,132.0
23-10-2025,Haryana,95,121.0,0.0,95.0
23-10-2025,Himachal Pradesh,23,15.0,0.0,23.0
23-10-2025,Jammu and Kashmir,24,29.0,0.0,24.0
23-10-2025,Jharkhand,70,93.0,0.0,70.0
23-10-2025,Karnataka,276,4.0,0.0,276.0
23-10-2025,Kerala,142,17.0,1.0,141.0
23-10-2025,Ladakh,2,0.0,0.0,2.0
23-10-2025,Lakshadweep,1,0.0,0.0,1.0
23-10-2025,Madhya Pradesh,227,167.0,1.0,226.0
23-10-2025,Maharashtra,207,323.0,2.0,205.0
23-10-2025,Manipur,26,27.0,0.0,26.0
23-10-2025,Meghalaya,6,0.0,0.0,6.0
23-10-2025,Mizoram,3,4.0,0.0,3.0
23-10-2025,Nagaland,15,4.0,0.0,15.0
23-10-2025,Odisha,72,28.0,0.0,72.0
23-10-2025,Orissa,4,1.0,0.0,4.0
23-10-2025,Pondicherry,0,0.0,0.0,0.0
23-10-2025,Puducherry,9,1.0,0.0,9.0
23-10-2025,Punjab,67,75.0,0.0,67.0
23-10-2025,Rajasthan,184,132.0,1.0,183.0
23-10-2025,Sikkim,0,0.0,0.0,0.0
23-10-2025,Tamil Nadu,484,29.0,0.0,484.0
23-10-2025,Telangana,206,42.0,1.0,205.0
23-10-2025,Tripura,6,6.0,0.0,6.0
23-10-2025,Uttar Pradesh,562,1182.0,8.0,554.0
23-10-2025,Uttarakhand,27,68.0,0.0,27.0
23-10-2025,West Bengal,289,72.0,0.0,289.0
23-12-2025,100000,0,0.0,0.0,0.0
23-12-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
23-12-2025,Andaman and Nicobar Islands,5,0.0,0.0,5.0
23-12-2025,Andhra Pradesh,2990,12.0,1.0,2989.0
23-12-2025,Arunachal Pradesh,62,0.0,0.0,62.0
23-12-2025,Assam,1549,2.0,2.0,1547.0
23-12-2025,Bihar,5697,5.0,42.0,5655.0
23-12-2025,Chandigarh,61,0.0,0.0,61.0
23-12-2025,Chhattisgarh,2776,9.0,4.0,2772.0
23-12-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
23-12-2025,Dadra and Nagar Haveli,21,0.0,0.0,21.0
23-12-2025,Dadra and Nagar Haveli and Daman and Diu,7,0.0,0.0,7.0
23-12-2025,Daman & Diu,4,0.0,0.0,4.0
23-12-2025,Daman and Diu,14,0.0,0.0,14.0
23-12-2025,Delhi,768,2.0,3.0,765.0
23-12-2025,Goa,39,0.0,0.0,39.0
23-12-2025,Gujarat,2201,5.0,3.0,2198.0
23-12-2025,Haryana,1193,3.0,0.0,1193.0
23-12-2025,Himachal Pradesh,247,2.0,0.0,247.0
23-12-2025,Jammu & Kashmir,0,0.0,0.0,0.0
23-12-2025,Jammu and Kashmir,884,2.0,1.0,883.0
23-12-2025,Jharkhand,1543,2.0,20.0,1523.0
23-12-2025,Karnataka,2329,5.0,3.0,2326.0
23-12-2025,Kerala,560,1.0,1.0,559.0
23-12-2025,Ladakh,11,0.0,0.0,11.0
23-12-2025,Lakshadweep,4,0.0,0.0,4.0
23-12-2025,Madhya Pradesh,2892,9.0,12.0,2880.0
23-12-2025,Maharashtra,3635,2.0,6.0,3629.0
23-12-2025,Manipur,453,0.0,1.0,452.0
23-12-2025,Meghalaya,57,0.0,0.0,57.0
23-12-2025,Mizoram,15,0.0,0.0,15.0
23-12-2025,Nagaland,59,0.0,0.0,59.0
23-12-2025,Odisha,1563,3.0,1.0,1562.0
23-12-2025,Orissa,29,0.0,0.0,29.0
23-12-2025,Pondicherry,4,0.0,0.0,4.0
23-12-2025,Puducherry,53,3.0,0.0,53.0
23-12-2025,Punjab,432,4.0,2.0,430.0
23-12-2025,Rajasthan,2957,17.0,16.0,2941.0
23-12-2025,Sikkim,3,0.0,0.0,3.0
23-12-2025,Tamil Nadu,2702,39.0,3.0,2699.0
23-12-2025,Telangana,2088,8.0,3.0,2085.0
23-12-2025,Tripura,330,0.0,1.0,329.0
23-12-2025,Uttar Pradesh,6598,21.0,42.0,6556.0
23-12-2025,Uttarakhand,363,3.0,1.0,362.0
23-12-2025,WEST BENGAL,0,0.0,0.0,0.0
23-12-2025,WESTBENGAL,0,0.0,0.0,0.0
23-12-2025,West  Bengal,0,0.0,0.0,0.0
23-12-2025,West Bangal,0,0.0,0.0,0.0
23-12-2025,West Bengal,1294,1.0,8.0,1286.0
23-12-2025,andhra pradesh,0,0.0,0.0,0.0
24-10-2025,Andaman & Nicobar Islands,1,4.0,0.0,1.0
24-10-2025,Andaman and Nicobar Islands,11,65.0,3.0,8.0
24-10-2025,Andhra Pradesh,5468,10889.0,188.0,5280.0
24-10-2025,Arunachal Pradesh,127,271.0,40.0,87.0
24-10-2025,Assam,966,3250.0,352.0,614.0
24-10-2025,Bihar,4682,9229.0,2479.0,2203.0
24-10-2025,Chandigarh,29,75.0,2.0,27.0
24-10-2025,Chhattisgarh,584,3536.0,86.0,498.0
24-10-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
24-10-2025,Dadra and Nagar Haveli,17,56.0,0.0,17.0
24-10-2025,Dadra and Nagar Haveli and Daman and Diu,2,1.0,0.0,2.0
24-10-2025,Daman & Diu,0,1.0,0.0,0.0
24-10-2025,Daman and Diu,3,13.0,0.0,3.0
24-10-2025,Delhi,541,1639.0,84.0,457.0
24-10-2025,Goa,29,251.0,5.0,24.0
24-10-2025,Gujarat,1295,3582.0,204.0,1091.0
24-10-2025,Haryana,789,3070.0,38.0,751.0
24-10-2025,Himachal Pradesh,245,1424.0,2.0,243.0
24-10-2025,Jammu & Kashmir,2,0.0,0.0,2.0
24-10-2025,Jammu and Kashmir,425,2339.0,92.0,333.0
24-10-2025,Jharkhand,925,3117.0,409.0,516.0
24-10-2025,Karnataka,2282,4168.0,151.0,2131.0
24-10-2025,Kerala,1411,1900.0,221.0,1190.0
24-10-2025,Ladakh,5,18.0,0.0,5.0
24-10-2025,Lakshadweep,4,11.0,0.0,4.0
24-10-2025,Madhya Pradesh,1197,2915.0,168.0,1029.0
24-10-2025,Maharashtra,2911,5776.0,261.0,2650.0
24-10-2025,Manipur,816,828.0,101.0,715.0
24-10-2025,Meghalaya,185,270.0,194.0,-9.0
24-10-2025,Mizoram,124,369.0,13.0,111.0
24-10-2025,Nagaland,196,305.0,131.0,65.0
24-10-2025,ODISHA,0,0.0,0.0,0.0
24-10-2025,Odisha,2647,6885.0,218.0,2429.0
24-10-2025,Orissa,30,67.0,6.0,24.0
24-10-2025,Pondicherry,17,29.0,2.0,15.0
24-10-2025,Puducherry,45,161.0,2.0,43.0
24-10-2025,Punjab,426,1833.0,44.0,382.0
24-10-2025,Rajasthan,1212,3726.0,292.0,920.0
24-10-2025,Sikkim,11,14.0,3.0,8.0
24-10-2025,Tamil Nadu,3563,7954.0,227.0,3336.0
24-10-2025,Telangana,3922,10436.0,295.0,3627.0
24-10-2025,Tripura,106,377.0,26.0,80.0
24-10-2025,Uttar Pradesh,6127,24173.0,2036.0,4091.0
24-10-2025,Uttarakhand,271,1451.0,20.0,251.0
24-10-2025,WESTBENGAL,0,0.0,0.0,0.0
24-10-2025,West  Bengal,0,0.0,0.0,0.0
24-10-2025,West Bangal,0,0.0,0.0,0.0
24-10-2025,West Bengal,2578,3848.0,1025.0,1553.0
24-10-2025,West bengal,0,0.0,0.0,0.0
24-10-2025,andhra pradesh,0,0.0,0.0,0.0
24-10-2025,west Bengal,0,0.0,0.0,0.0
24-12-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
24-12-2025,Andaman and Nicobar Islands,2,0.0,0.0,2.0
24-12-2025,Andhra Pradesh,1613,0.0,78.0,1535.0
24-12-2025,Arunachal Pradesh,26,0.0,4.0,22.0
24-12-2025,Assam,429,0.0,203.0,226.0
24-12-2025,Bihar,3786,0.0,2006.0,1780.0
24-12-2025,Chandigarh,25,0.0,0.0,25.0
24-12-2025,Chhattisgarh,1669,0.0,100.0,1569.0
24-12-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
24-12-2025,Dadra and Nagar Haveli,18,0.0,0.0,18.0
24-12-2025,Dadra and Nagar Haveli and Daman and Diu,4,0.0,0.0,4.0
24-12-2025,Daman & Diu,0,0.0,0.0,0.0
24-12-2025,Daman and Diu,8,0.0,0.0,8.0
24-12-2025,Delhi,463,0.0,59.0,404.0
24-12-2025,Goa,21,0.0,2.0,19.0
24-12-2025,Gujarat,1151,0.0,266.0,885.0
24-12-2025,Haryana,589,0.0,40.0,549.0
24-12-2025,Himachal Pradesh,151,0.0,2.0,149.0
24-12-2025,Jammu and Kashmir,276,0.0,42.0,234.0
24-12-2025,Jharkhand,1074,0.0,235.0,839.0
24-12-2025,Karnataka,1464,0.0,187.0,1277.0
24-12-2025,Kerala,369,0.0,103.0,266.0
24-12-2025,Ladakh,11,0.0,1.0,10.0
24-12-2025,Lakshadweep,2,0.0,0.0,2.0
24-12-2025,Madhya Pradesh,2678,0.0,543.0,2135.0
24-12-2025,Maharashtra,1092,0.0,193.0,899.0
24-12-2025,Manipur,80,0.0,19.0,61.0
24-12-2025,Meghalaya,8,0.0,23.0,-15.0
24-12-2025,Mizoram,0,0.0,1.0,-1.0
24-12-2025,Nagaland,5,0.0,3.0,2.0
24-12-2025,Odisha,393,0.0,69.0,324.0
24-12-2025,Orissa,2,0.0,3.0,-1.0
24-12-2025,Pondicherry,0,0.0,0.0,0.0
24-12-2025,Puducherry,13,0.0,0.0,13.0
24-12-2025,Punjab,50,0.0,17.0,33.0
24-12-2025,Rajasthan,611,0.0,189.0,422.0
24-12-2025,Sikkim,1,0.0,0.0,1.0
24-12-2025,Tamil Nadu,794,0.0,97.0,697.0
24-12-2025,Telangana,688,0.0,83.0,605.0
24-12-2025,Tripura,53,0.0,23.0,30.0
24-12-2025,Uttar Pradesh,4573,0.0,1460.0,3113.0
24-12-2025,Uttarakhand,231,0.0,19.0,212.0
24-12-2025,West Bangal,0,0.0,0.0,0.0
24-12-2025,West Bengal,1049,0.0,315.0,734.0
25-10-2025,Andaman & Nicobar Islands,0,1.0,0.0,0.0
25-10-2025,Andaman and Nicobar Islands,2,33.0,0.0,2.0
25-10-2025,Andhra Pradesh,3323,18900.0,286.0,3037.0
25-10-2025,Arunachal Pradesh,66,667.0,41.0,25.0
25-10-2025,Assam,738,8138.0,453.0,285.0
25-10-2025,Bihar,2846,6814.0,2100.0,746.0
25-10-2025,Chandigarh,7,89.0,0.0,7.0
25-10-2025,Chhattisgarh,542,2092.0,58.0,484.0
25-10-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
25-10-2025,Dadra and Nagar Haveli,8,20.0,1.0,7.0
25-10-2025,Dadra and Nagar Haveli and Daman and Diu,2,0.0,0.0,2.0
25-10-2025,Daman & Diu,0,0.0,0.0,0.0
25-10-2025,Daman and Diu,1,7.0,0.0,1.0
25-10-2025,Delhi,217,1013.0,75.0,142.0
25-10-2025,Goa,28,286.0,2.0,26.0
25-10-2025,Gujarat,245,1490.0,43.0,202.0
25-10-2025,Haryana,400,2766.0,54.0,346.0
25-10-2025,Himachal Pradesh,144,875.0,4.0,140.0
25-10-2025,Jammu & Kashmir,0,1.0,0.0,0.0
25-10-2025,Jammu and Kashmir,268,4148.0,125.0,143.0
25-10-2025,Jharkhand,824,2227.0,586.0,238.0
25-10-2025,Karnataka,1903,7856.0,97.0,1806.0
25-10-2025,Kerala,776,3927.0,311.0,465.0
25-10-2025,Ladakh,4,17.0,1.0,3.0
25-10-2025,Lakshadweep,0,17.0,0.0,0.0
25-10-2025,Madhya Pradesh,1182,4332.0,510.0,672.0
25-10-2025,Maharashtra,1398,8154.0,322.0,1076.0
25-10-2025,Manipur,524,1071.0,59.0,465.0
25-10-2025,Meghalaya,115,317.0,230.0,-115.0
25-10-2025,Mizoram,85,331.0,13.0,72.0
25-10-2025,Nagaland,150,426.0,74.0,76.0
25-10-2025,ODISHA,0,0.0,0.0,0.0
25-10-2025,Odisha,2630,11876.0,281.0,2349.0
25-10-2025,Orissa,20,82.0,5.0,15.0
25-10-2025,Pondicherry,9,34.0,2.0,7.0
25-10-2025,Puducherry,31,224.0,4.0,27.0
25-10-2025,Punjab,278,4186.0,49.0,229.0
25-10-2025,Rajasthan,1251,3684.0,772.0,479.0
25-10-2025,Sikkim,7,37.0,6.0,1.0
25-10-2025,Tamil Nadu,3357,23352.0,445.0,2912.0
25-10-2025,Telangana,3841,17403.0,642.0,3199.0
25-10-2025,Tripura,93,947.0,50.0,43.0
25-10-2025,Uttar Pradesh,5794,15405.0,3286.0,2508.0
25-10-2025,Uttarakhand,223,767.0,34.0,189.0
25-10-2025,WESTBENGAL,0,0.0,0.0,0.0
25-10-2025,West  Bengal,0,0.0,0.0,0.0
25-10-2025,West Bangal,0,0.0,0.0,0.0
25-10-2025,West Bengal,1652,5624.0,810.0,842.0
25-10-2025,andhra pradesh,0,0.0,0.0,0.0
25-11-2025,Andaman and Nicobar Islands,5,64.0,0.0,5.0
25-11-2025,Andhra Pradesh,1651,20887.0,115.0,1536.0
25-11-2025,Arunachal Pradesh,17,368.0,4.0,13.0
25-11-2025,Assam,142,9525.0,253.0,-111.0
25-11-2025,Bihar,730,15119.0,2195.0,-1465.0
25-11-2025,Chandigarh,26,243.0,2.0,24.0
25-11-2025,Chhattisgarh,413,16007.0,218.0,195.0
25-11-2025,Dadra and Nagar Haveli,2,86.0,2.0,0.0
25-11-2025,Dadra and Nagar Haveli and Daman and Diu,3,0.0,0.0,3.0
25-11-2025,Delhi,234,3731.0,95.0,139.0
25-11-2025,Goa,20,509.0,1.0,19.0
25-11-2025,Gujarat,401,7859.0,321.0,80.0
25-11-2025,Haryana,286,7003.0,49.0,237.0
25-11-2025,Himachal Pradesh,77,2905.0,6.0,71.0
25-11-2025,Jammu & Kashmir,0,2.0,0.0,0.0
25-11-2025,Jammu and Kashmir,166,11148.0,103.0,63.0
25-11-2025,Jharkhand,338,5641.0,452.0,-114.0
25-11-2025,Karnataka,835,2664.0,302.0,533.0
25-11-2025,Kerala,251,4278.0,213.0,38.0
25-11-2025,Ladakh,6,13.0,0.0,6.0
25-11-2025,Lakshadweep,0,16.0,0.0,0.0
25-11-2025,Madhya Pradesh,651,12225.0,542.0,109.0
25-11-2025,Maharashtra,1220,24753.0,518.0,702.0
25-11-2025,Manipur,90,1062.0,29.0,61.0
25-11-2025,Meghalaya,11,178.0,46.0,-35.0
25-11-2025,Mizoram,3,133.0,4.0,-1.0
25-11-2025,Nagaland,8,304.0,9.0,-1.0
25-11-2025,Odisha,342,3956.0,104.0,238.0
25-11-2025,Orissa,7,24.0,2.0,5.0
25-11-2025,Pondicherry,3,28.0,1.0,2.0
25-11-2025,Puducherry,23,184.0,2.0,21.0
25-11-2025,Punjab,44,3019.0,36.0,8.0
25-11-2025,Rajasthan,520,13932.0,967.0,-447.0
25-11-2025,Sikkim,2,48.0,1.0,1.0
25-11-2025,Tamil Nadu,1437,10523.0,514.0,923.0
25-11-2025,Telangana,986,5329.0,171.0,815.0
25-11-2025,Tripura,24,1215.0,45.0,-21.0
25-11-2025,Uttar Pradesh,1619,52142.0,2551.0,-932.0
25-11-2025,Uttarakhand,143,7597.0,63.0,80.0
25-11-2025,West Bangal,0,0.0,0.0,0.0
25-11-2025,West Bengal,458,7587.0,705.0,-247.0
25-11-2025,Westbengal,0,0.0,0.0,0.0
25-11-2025,odisha,0,0.0,0.0,0.0
25-12-2025,Andaman and Nicobar Islands,2,26.0,0.0,2.0
25-12-2025,Andhra Pradesh,1309,9150.0,90.0,1219.0
25-12-2025,Arunachal Pradesh,13,156.0,10.0,3.0
25-12-2025,Assam,530,3054.0,325.0,205.0
25-12-2025,Bihar,2220,15902.0,4682.0,-2462.0
25-12-2025,Chandigarh,24,105.0,8.0,16.0
25-12-2025,Chhattisgarh,1000,16208.0,247.0,753.0
25-12-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
25-12-2025,Dadra and Nagar Haveli,13,59.0,1.0,12.0
25-12-2025,Dadra and Nagar Haveli and Daman and Diu,4,1.0,0.0,4.0
25-12-2025,Daman & Diu,0,0.0,0.0,0.0
25-12-2025,Daman and Diu,1,19.0,0.0,1.0
25-12-2025,Delhi,429,2978.0,126.0,303.0
25-12-2025,Goa,5,135.0,3.0,2.0
25-12-2025,Gujarat,899,5792.0,437.0,462.0
25-12-2025,Haryana,391,2239.0,57.0,334.0
25-12-2025,Himachal Pradesh,86,351.0,7.0,79.0
25-12-2025,Jammu & Kashmir,0,0.0,0.0,0.0
25-12-2025,Jammu and Kashmir,246,2909.0,89.0,157.0
25-12-2025,Jharkhand,479,2792.0,547.0,-68.0
25-12-2025,Karnataka,1355,5611.0,303.0,1052.0
25-12-2025,Kerala,403,2907.0,187.0,216.0
25-12-2025,Ladakh,10,15.0,2.0,8.0
25-12-2025,Lakshadweep,0,12.0,0.0,0.0
25-12-2025,Madhya Pradesh,1609,11839.0,780.0,829.0
25-12-2025,Maharashtra,1634,18740.0,310.0,1324.0
25-12-2025,Manipur,247,462.0,27.0,220.0
25-12-2025,Meghalaya,4,31.0,53.0,-49.0
25-12-2025,Mizoram,4,9.0,1.0,3.0
25-12-2025,Nagaland,7,14.0,8.0,-1.0
25-12-2025,Odisha,791,4529.0,146.0,645.0
25-12-2025,Orissa,20,29.0,1.0,19.0
25-12-2025,Pondicherry,4,34.0,0.0,4.0
25-12-2025,Puducherry,13,132.0,1.0,12.0
25-12-2025,Punjab,136,2270.0,69.0,67.0
25-12-2025,Rajasthan,2164,10596.0,1520.0,644.0
25-12-2025,Sikkim,8,1.0,1.0,7.0
25-12-2025,Tamil Nadu,2184,17058.0,244.0,1940.0
25-12-2025,Telangana,1514,10361.0,248.0,1266.0
25-12-2025,Tripura,86,733.0,57.0,29.0
25-12-2025,Uttar Pradesh,5959,33600.0,4705.0,1254.0
25-12-2025,Uttarakhand,382,6618.0,69.0,313.0
25-12-2025,West Bengal,1862,6155.0,941.0,921.0
26-10-2025,Andaman & Nicobar Islands,0,2.0,0.0,0.0
26-10-2025,Andaman and Nicobar Islands,0,51.0,0.0,0.0
26-10-2025,Andhra Pradesh,3693,14812.0,89.0,3604.0
26-10-2025,Arunachal Pradesh,79,159.0,25.0,54.0
26-10-2025,Assam,989,4517.0,304.0,685.0
26-10-2025,Bihar,2838,5395.0,2100.0,738.0
26-10-2025,Chandigarh,15,29.0,0.0,15.0
26-10-2025,Chhattisgarh,563,2100.0,51.0,512.0
26-10-2025,Dadra & Nagar Haveli,0,0.0,0.0,0.0
26-10-2025,Dadra and Nagar Haveli,10,4.0,1.0,9.0
26-10-2025,Dadra and Nagar Haveli and Daman and Diu,0,0.0,0.0,0.0
26-10-2025,Daman & Diu,0,4.0,0.0,0.0
26-10-2025,Daman and Diu,0,12.0,0.0,0.0
26-10-2025,Delhi,344,1052.0,80.0,264.0
26-10-2025,Goa,27,53.0,4.0,23.0
26-10-2025,Gujarat,292,313.0,44.0,248.0
26-10-2025,Haryana,410,1673.0,28.0,382.0
26-10-2025,Himachal Pradesh,124,239.0,5.0,119.0
26-10-2025,Jammu & Kashmir,0,0.0,0.0,0.0
26-10-2025,Jammu and Kashmir,258,658.0,25.0,233.0
26-10-2025,Jharkhand,534,1542.0,142.0,392.0
26-10-2025,Karnataka,1464,4274.0,204.0,1260.0
26-10-2025,Kerala,1307,3178.0,140.0,1167.0
26-10-2025,Ladakh,11,21.0,1.0,10.0
26-10-2025,Lakshadweep,1,17.0,0.0,1.0
26-10-2025,Madhya Pradesh,1154,7681.0,453.0,701.0
26-10-2025,Maharashtra,1368,11617.0,213.0,1155.0
26-10-2025,Manipur,818,1151.0,10.0,808.0
26-10-2025,Meghalaya,87,196.0,130.0,-43.0
26-10-2025,Mizoram,69,224.0,7.0,62.0
26-10-2025,Nagaland,85,167.0,66.0,19.0
26-10-2025,Odisha,2063,13199.0,137.0,1926.0
26-10-2025,Orissa,24,98.0,1.0,23.0
26-10-2025,Pondicherry,7,37.0,1.0,6.0
26-10-2025,Puducherry,65,159.0,0.0,65.0
26-10-2025,Punjab,315,4363.0,29.0,286.0
26-10-2025,Rajasthan,1286,7212.0,323.0,963.0
26-10-2025,Sikkim,18,58.0,2.0,16.0
26-10-2025,Tamil Nadu,5270,13996.0,184.0,5086.0
26-10-2025,Telangana,4162,8914.0,173.0,3989.0
26-10-2025,Tripura,122,451.0,15.0,107.0
26-10-2025,Uttar Pradesh,7125,38206.0,2457.0,4668.0
26-10-2025,Uttarakhand,145,2203.0,32.0,113.0
26-10-2025,West  Bengal,0,2.0,0.0,0.0
26-10-2025,West Bangal,0,0.0,0.0,0.0
26-10-2025,West Bengal,1504,4416.0,436.0,1068.0
26-11-2025,Andaman & Nicobar Islands,0,0.0,0.0,0.0
26-11-2025,Andaman and Nicobar Islands,6,0.0,0.0,6.0
26-11-2025,Andhra Pradesh,2199,0.0,0.0,2199.0
26-11-2025,Arunachal Pradesh,27,0.0,0.0,27.0
26-11-2025,Assam,458,0.0,0.0,458.0
26-11-2025,Bihar,1782,0.0,0.0,1782.0
